id,title,author,rating,tags,volume,image,link
765,Фаворит. Книга первая. Его императрица. Том 1,Валентин Пикуль,4.7,"['Историческая литература', 'Время и судьбы', 'Екатерина Вторая', 'Исторические личности', 'Придворные интриги']",320,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/122509-valentin-pikul-favorit-kniga-pervaya-ego-imperatrica-tom-1.jpg,https://www.litres.ru/valentin-pikul/favorit-kniga-pervaya-ego-imperatrica-tom-1/
766,Мятежные ангелы. Что в костях заложено. Лира Орфея,Робертсон Дэвис,4.3,"['Зарубежная классика', 'Литература 20 века', 'Современная зарубежная литература', 'Ироничная проза', 'Литература Канады', 'Психологическая проза', 'Семейные тайны', 'Современная классика', 'Философская проза']",1520,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/51397055-robertson-devis-myatezhnye-angely-chto-v-kostyah-zalozheno-lira-orfeya.jpg,https://www.litres.ru/robertson-devis/myatezhnye-angely-chto-v-kostyah-zalozheno-lira-orfeya/
767,Королевский лес. Роман об Англии,Эдвард Резерфорд,4.2,"['Историческая литература', 'Современная зарубежная литература', 'Англия', 'Исторические события', 'Семейная сага']",960,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/39405448-edvard-rezerford-korolevskiy-les-roman-ob-anglii.jpg,https://www.litres.ru/edvard-rezerford/korolevskiy-les-roman-ob-anglii/
768,Нью-Йорк,Эдвард Резерфорд,4.4,"['Историческая литература', 'Современная зарубежная литература', 'Города и люди', 'Исторические события', 'Нью-Йорк', 'Семейная сага']",1090,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/17033553-edvard-rezerford-nu-york.jpg,https://www.litres.ru/edvard-rezerford/nu-york/
769,Другой Путь,Борис Акунин,4.2,"['Историческая литература', 'Современная русская литература', 'Истории о любви', 'Семейная история', 'Советская эпоха', 'Философская проза']",450,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/11327152-boris-akunin-drugoy-put.jpg,https://www.litres.ru/boris-akunin/drugoy-put/
770,Женский день,Мария Метлицкая,4.5,"['Современная русская литература', 'Вечные ценности', 'Женская проза', 'Отношение к жизни', 'Повороты судьбы']",300,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/11252256-mariya-metlickaya-zhenskiy-den.jpg,https://www.litres.ru/mariya-metlickaya/zhenskiy-den/
771,Парадокс близнецов,Светлана Еремеева,4.6,"['Научная фантастика', 'Современная русская литература']",740,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/53660399-svetlana-eremeeva-paradoks-bliznecov.jpg,https://www.litres.ru/svetlana-eremeeva/paradoks-bliznecov/
772,Клей,Ирвин Уэлш,4.3,"['Контркультура', 'Современная зарубежная литература', 'Взросление', 'Проза жизни', 'Психологическая проза', 'Социальная проза']",620,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/160335-irvin-uelsh-kley.jpg,https://www.litres.ru/irvin-uelsh/kley/
773,Собор. Роман о петербургском зодчем,Ирина Измайлова,3.0,"['Историческая литература', 'Исторические приключения', 'Биографические романы', 'Исторические романы', 'Исторические события', 'История архитектуры', 'История православия', 'Памятники архитектуры', 'Русское зодчество', 'Храмы и церкви']",790,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/63422436-irina-izmaylova-sobor-roman-o-peterburgskom-zodchem.jpg,https://www.litres.ru/irina-izmaylova/sobor-roman-o-peterburgskom-zodchem/
774,"Вулфхолл, или Волчий зал",Хилари Мантел,4.4,"['Историческая литература', 'Современная зарубежная литература', 'Биографические романы', 'Букеровская премия', 'Исторические личности', 'Политические интриги', 'Средневековая Англия', 'Тюдоры', 'Экранизации']",720,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/55593939-hilari-mantel-vulfholl-ili-volchiy-zal.jpg,https://www.litres.ru/hilari-mantel/vulfholl-ili-volchiy-zal/
775,Под знаком Близнецов. Дикий горный тимьян. Карусель,Розамунда Пилчер,4.5,"['Зарубежные любовные романы', 'Литература 20 века', 'Современная зарубежная литература', 'Современные любовные романы', 'Долгая разлука', 'Повороты судьбы', 'Психологическая проза', 'Романтические истории', 'Сентиментальные романы', 'Случайная встреча']",710,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/43652151-rozamunda-pilcher-pod-znakom-bliznecov-dikiy-gornyy-timyan-karusel.jpg,https://www.litres.ru/rozamunda-pilcher/pod-znakom-bliznecov-dikiy-gornyy-timyan-karusel/
776,Спаситель и сын. Сезон 1,Мари-Од Мюрай,4.8,"['Книги для подростков', 'Современная зарубежная литература', 'Young adult', 'Детям и родителям', 'Психологическая проза', 'Семейные истории', 'Социальная проза']",230,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/39468182-mari-od-muray-spasitel-i-syn-sezon-1.jpg,https://www.litres.ru/mari-od-muray/spasitel-i-syn-sezon-1/
777,Последняя ночь у Извилистой реки,Джон Ирвинг,4.2,"['Современная зарубежная литература', 'Жизненные ценности', 'Повороты судьбы', 'Психологическая проза', 'Современная классика', 'Философская проза']",750,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/7008780-dzhon-irving-poslednyaya-noch-u-izvilistoy-reki.jpg,https://www.litres.ru/dzhon-irving/poslednyaya-noch-u-izvilistoy-reki/
778,Отель «Нью-Гэмпшир»,Джон Ирвинг,4.4,"['Современная зарубежная литература', 'Американская литература', 'Взросление', 'Интеллектуальный бестселлер', 'Ироничная проза', 'Культовый роман', 'Психологическая проза', 'Семейная сага', 'Современная классика', 'Экранизации']",620,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/131951-dzhon-irving-otel-nu-gempshir.jpg,https://www.litres.ru/dzhon-irving/otel-nu-gempshir/
779,"Прощай, оружие!",Эрнест Хемингуэй,4.2,"['Зарубежная классика', 'Историческая литература', 'Книги о войне', 'Литература 20 века', 'Американская классика', 'Американская литература', 'Антивоенная литература', 'Истории о любви', 'Первая мировая война', 'Социальная проза', 'Экранизации']",280,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/35480131-ernest-heminguey-proschay-oruzhie-35480131.jpg,https://www.litres.ru/ernest-heminguey/proschay-oruzhie-35480131/
780,Дар нерукотворный (сборник),Людмила Улицкая,3.9,"['Пьесы и драматургия', 'Современная русская литература', 'Авторский сборник', 'Психологическая проза', 'Редакция Елены Шубиной', 'Сборник рассказов', 'Судьба человека']",620,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/18535011-ludmila-ulickaya-dar-nerukotvornyy-18535011.jpg,https://www.litres.ru/ludmila-ulickaya/dar-nerukotvornyy-18535011/
781,Вкус дыма,Ханна Кент,4.6,"['Историческая литература', 'Современная зарубежная литература', 'Исландия', 'Психологическая проза', 'Психологические драмы', 'Реальные истории', 'Смертная казнь']",350,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/20690044-hanna-kent-vkus-dyma.jpg,https://www.litres.ru/hanna-kent/vkus-dyma/
